Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
95020,1CViRjGVbmGsahWChbHlHG,La Sonora Dinamita;Mariana Seoane,Cumbia x siempre,Escándalo,0,278133,False,0.805,0.787,5,-3.967,1,0.0326,0.402,0.000464,0.0473,0.729,103.512,4,salsa,Happy
97286,12dtqHw8ZDEN2avt0jIhTG,Gusttavo Lima,"Falando de Amor, Vol. 2",Se Tiver Coragem Joga Fora,49,240291,False,0.665,0.854,11,-4.248,0,0.165,0.078,0.0,0.269,0.763,176.065,4,sertanejo,Happy
19958,5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,Stranger In Town,Old Time Rock & Roll,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country,Happy
68061,3g3GUoGsjciY5ZuV2j73qm,J Balvin;Bad Bunny,Clásicos de ahora: Perreo,QUE PRETENDES,0,222346,False,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4,latino,Happy
38273,76c1AuZodByXM3X2k48wju,The Growlers,City Club,Dope on a Rope,61,250320,False,0.42,0.901,7,-3.857,1,0.0955,0.00173,0.0,0.366,0.74,145.965,4,garage,Happy
95273,6vq4h2rwU6s89QBsqH1Lsk,Michel el Buenón,Brindis,No Querías Lastimarme,33,277603,False,0.655,0.885,1,-4.877,1,0.0531,0.176,9.91e-05,0.177,0.974,94.07,4,salsa,Happy
95401,5mg6sU732O35VMfCYk3lmX,Lalo Rodriguez,Ven Devórame Otra Vez (Baile Total),Ven Devórame Otra Vez,70,314013,False,0.704,0.719,5,-5.353,0,0.0363,0.633,0.00015,0.313,0.962,84.414,4,salsa,Happy
54935,0dkP7oPRLehcfAEGIvDk91,Ilkae,Pistachio Island,Tev-Lev,9,44640,False,0.716,0.96,5,-13.311,1,0.0762,0.000563,0.937,0.0943,0.94,172.303,4,idm,Happy
87091,3iyTXUFlm1YrquUUgXlPM1,Chuck Berry,All I want For Christmas Is Music,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,Happy
83346,6hEJvWfNOvTUhLuV1Or1of,Laidback Luke;Tribbs;Bertie Scott,Whistle (feat. Bertie Scott),Whistle (feat. Bertie Scott),66,140156,False,0.832,0.922,0,-3.866,1,0.0712,0.0361,0.0274,0.109,0.716,127.999,4,progressive-house,Happy
91197,5pov3V37DnTkVV93lWgHqo,The Rolling Stones,Halloween Scary Party,Beast Of Burden - Remastered 1994,0,265173,False,0.784,0.879,1,-3.862,0,0.0308,0.39,0.000848,0.0426,0.893,100.622,4,rock,Happy
112839,3PPpiTKqKvRyFh0xFslZPS,No.1,P.I.V,Hasta Olmak İçin,39,229262,True,0.736,0.824,9,-6.487,0,0.311,0.081,0.0,0.388,0.762,127.933,4,turkish,Happy
84708,1pctwlBtIcKIjQMzsVcGHB,The Beatles,1 (Remastered),A Hard Day's Night - Remastered 2015,57,152920,False,0.546,0.818,0,-4.89,1,0.031,0.0487,0.0,0.0983,0.756,138.561,4,psych-rock,Happy
13382,5yeN3qhDtQ3Cf7J1fQHTty,Armando,One World One Future,One Hundred Precent of Dissin' You,11,243800,False,0.775,0.915,3,-5.873,0,0.0818,0.000137,0.931,0.123,0.844,129.091,4,chicago-house,Happy
89830,6zEgnpM0qYmHLDnh8WPejL,J Balvin,Colores,Amarillo,68,157733,False,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,5,reggaeton,Happy
82838,3Xb3Dkg22CazcSc9eTrJfw,Blondie,Atomic: The Very Best Of Blondie,Call Me,21,212600,False,0.559,0.832,2,-6.685,0,0.0337,0.000735,0.00203,0.0906,0.785,142.674,4,power-pop,Happy
14694,3OMGDgkPPa7oUGXPYAQPC3,The Wiggles,Taking Off!,Beep! Beep! Buckle Up!,30,105945,False,0.777,0.78,7,-5.202,1,0.0361,0.294,0.0,0.0594,0.975,130.015,4,children,Happy
89780,0iuRYmJA5Oy6GF3wpibS27,Casa De Leones,Casa De Leones,Ponte Ahi,44,304066,False,0.821,0.864,7,-5.705,1,0.0852,0.613,1.97e-05,0.123,0.776,98.02,4,reggaeton,Happy
89894,3ZOtlXjfQaT0z7pbzsowuV,Bayron Fire,La Chica de Nueva York,La Chica de Nueva York,40,177478,False,0.902,0.703,3,-6.119,0,0.0677,0.176,0.0,0.0344,0.967,118.979,4,reggaeton,Happy
36716,3EEzQDCP8jRl2pEt9eDKMO,Melody's Echo Chamber,Melody's Echo Chamber,I Follow You,49,215586,False,0.41,0.78,9,-4.941,0,0.0327,0.0174,0.408,0.233,0.727,100.452,4,french,Happy
100745,1DxzI69MTNigSDZRwTcd6c,Lasse Stefanz,Vagabond,På egna vägar,34,195106,False,0.752,0.896,4,-4.47,1,0.0274,0.0094,0.000345,0.096,0.962,130.996,4,ska,Happy
43533,4F4Ir24wQPgGpO4KiJ0vGm,Coral Kadmiel,Africa,A Palavra,27,248671,False,0.79,0.811,6,-3.96,0,0.0319,0.119,0.0,0.103,0.857,96.013,4,groove,Happy
44330,4urxRqBRiaH0i20OKBsgxc,Three Days Grace,Life Starts Now,Break,67,193106,False,0.578,0.897,0,-3.906,1,0.0357,0.000666,0.0,0.0924,0.737,115.491,4,grunge,Happy
111356,4QNYup8agiVGw8CRge3xfG,DJ Shadow;Nas,Systematic (feat. Nas) (feat. Nas),Systematic (feat. Nas) (feat. Nas),21,203478,True,0.454,0.909,11,-6.307,1,0.422,0.126,0.0,0.0669,0.737,183.84,4,trip-hop,Happy
51274,455OjhLhU9JCNYKKoUOFwr,Tegi Pannu;Manni Sandhu,Into You,Into You,64,174508,False,0.72,0.711,1,-6.926,0,0.0457,0.309,0.0,0.492,0.713,148.223,4,hip-hop,Happy
107316,7skyR8nK3vnDikYFBoUVw6,Laura Branigan,Self Control (Expanded),Self Control - Extended Version,52,304893,False,0.772,0.706,6,-12.31,0,0.0331,0.233,0.00997,0.188,0.803,106.378,4,synth-pop,Happy
43653,5TQxS54o7gw5KOxikHxnUi,Chris Lake;Solardo,Free Your Body,Free Your Body,54,269400,False,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,4,groove,Happy
95494,1MfY6tPR6smWFOLWIxF6OP,Luisito Carrion;ZAPEROKO La Resistencia Salsera del Callao,Luisito Carrion Feat Zaperoko la Resistencia Salsera del Callao,El Agua (En Vivo),30,704092,False,0.499,0.806,5,-6.787,0,0.0518,0.371,0.00681,0.263,0.915,192.507,4,salsa,Happy
52868,0E8u8bM4wDFp85JX8R3gy4,Railbenders,Showdown,Gunfight,11,152160,False,0.699,0.916,4,-5.846,0,0.0856,0.118,0.00749,0.153,0.752,117.996,4,honky-tonk,Happy
1470,6r1qi0ljLHnb7mOiE83au7,Bantunagojeje,Abre-Caminho,Abre-Caminho,19,226095,False,0.572,0.73,1,-12.687,1,0.0392,8.14e-05,0.822,0.105,0.815,129.706,4,afrobeat,Happy
96795,3ZxYktDahEzqvcRPiRje2l,Erasmo Carlos;Rita Lee,Fiesta temática 70s,Minha Fama De Mau,0,189840,False,0.564,0.913,9,-3.65,1,0.182,0.505,7.15e-06,0.221,0.962,144.967,4,samba,Happy
57785,5MG69A9XyXDbBbeOxdR3Tl,Claire Rosinkranz,don’t miss me,don't miss me,68,123949,True,0.796,0.727,1,-4.726,1,0.04,0.793,2.49e-05,0.0858,0.818,104.98,4,indie,Happy
31559,65ES1qwOB577ZnTkizMXJJ,Skrillex;Kendrick Lamar,HUMBLE. (SKRILLEX REMIX),HUMBLE. - SKRILLEX REMIX,71,156800,True,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,4,electro,Happy
102744,1HdCiNsQKptIsDHkKEoFHV,Boz Scaggs,Thanksgiving Party,I'm Easy,0,184786,False,0.474,0.771,10,-5.719,1,0.0571,0.115,0.0,0.0712,0.898,172.375,4,songwriter,Happy
86783,3lZygz3srLlsWqDQXSrl9w,Tronic,Evoluciona,Prendan la Radio,38,162861,False,0.525,0.991,5,-1.03,1,0.0943,0.0722,0.0,0.602,0.753,155.901,4,punk,Happy
92945,75PVgxdZra8pK0mwGJwf0Q,The Brian Setzer Orchestra,The Dirty Boogie,Let's Live It Up,23,221893,False,0.366,0.894,0,-6.618,0,0.0881,0.0893,0.0,0.206,0.709,179.563,4,rockabilly,Happy
78707,2oce313RygoagLfqoD4DYi,Die Flippers,Ihre frühen Jahre Vol. 1,Mama Mia,26,196720,False,0.672,0.866,3,-8.591,1,0.071,0.123,0.0,0.0752,0.889,133.591,4,party,Happy
35573,13wvTaBTX9qbnHe54YRjlu,Kiko Chicabana,Carnaval de Salvador (Mistura de Sons),Ou Some ou Soma,40,198922,False,0.754,0.882,8,-7.33,1,0.0451,0.467,5.18e-06,0.159,0.733,99.958,4,forro,Happy
25815,2RifT2PXli2cZk9Q19qKND,Lorenz Büffel,Schifoan,Schifoan,30,189426,False,0.725,0.998,7,-2.333,1,0.0433,0.0406,0.0,0.297,0.97,130.959,4,disco,Happy
